Manufacturer/Name,Gun Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL 2,1,4,1,Part_AR_COV_Barrel_02_C,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_03, Part_AR_COV_Barrel_04"
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL 2,1,4,1,Part_AR_COV_Barrel_03_A,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_04"
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL 2,1,4,1,Part_AR_COV_Barrel_03_B,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_04"
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL 2,1,4,1,Part_AR_COV_Barrel_03_C,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_04"
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL 2,1,4,1,Part_AR_COV_Barrel_02_D,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_03, Part_AR_COV_Barrel_04"
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL 2,1,4,1,Part_AR_COV_Barrel_04_A,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_03"
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL 2,1,4,1,Part_AR_COV_Barrel_04_B,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_03"
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,BARREL 2,1,4,1,Part_AR_COV_Barrel_04_C,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_03"
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,STARTER,1,1,1,Part_AR_COV_Starter_01,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,STARTER,1,1,1,Part_AR_COV_Starter_02,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,STARTER,1,1,1,Part_AR_COV_Starter_03,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,GRIP,1,1,1,Part_AR_COV_Grip_01,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,GRIP,1,1,1,Part_AR_COV_Grip_02,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,GRIP,1,1,1,Part_AR_COV_Grip_03,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,GRIP,1,1,1,Part_AR_COV_Grip_04,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,FOREGRIP,1,1,1,None,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,FOREGRIP,1,1,1,Part_AR_COV_Foregrip_01,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,FOREGRIP,1,1,1,Part_AR_COV_Foregrip_02,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,FOREGRIP,1,1,1,Part_AR_COV_Foregrip_03,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,FOREGRIP,1,1,1,Part_AR_COV_Foregrip_04,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,RAIL,1,1,0.35,None,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,RAIL,1,1,1,Part_AR_COV_ScopeMount,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,SCOPE,1,1,1,Part_AR_COV_Scope_01,Part_AR_COV_ScopeMount,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,SCOPE,1,1,1,Part_AR_COV_Scope_02,Part_AR_COV_ScopeMount,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,SCOPE,1,1,1,Part_AR_COV_Scope_03,Part_AR_COV_ScopeMount,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,ELEMENTAL,1,1,2.5,None,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,ELEMENTAL,1,1,0.15,Part_AR_COV_Ele_Poison,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,ELEMENTAL,1,1,0.15,Part_AR_COV_Ele_Cryo,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,ELEMENTAL,1,1,0.15,Part_AR_COV_Ele_Fire,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,ELEMENTAL,1,1,0.15,Part_AR_COV_Ele_Shock,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,ELEMENTAL,1,1,0.15,Part_AR_COV_Ele_DarkMagic,,
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,PINCUSHION TYPE,1,1,1,Part_COV_AR_PincushionType_01,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_03"
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,PINCUSHION TYPE,1,1,0.6,Part_COV_AR_PincushionType_02,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_03"
COV,ARs,03/Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_03_Rare,MATERIAL,1,1,1,Part_AR_COV_Material_03_rare,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BODY,2,2,1,Part_AR_COV_Body,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BODY,2,2,1,Part_AR_COV_Bottle,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BODY ACCESSORY,2,3,1,Part_AR_COV_Body_A,Part_AR_COV_Body,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BODY ACCESSORY,2,3,1,Part_AR_COV_Body_B,Part_AR_COV_Body,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BODY ACCESSORY,2,3,1,Part_AR_COV_Body_C,Part_AR_COV_Body,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BARREL,1,1,1,Part_AR_COV_Barrel_01,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BARREL,1,1,1,Part_AR_COV_Barrel_02,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BARREL,1,1,1,Part_AR_COV_Barrel_03,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BARREL,1,1,3,Part_AR_COV_Barrel_04,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BARREL 2,2,4,1,Part_AR_COV_Barrel_01_A,,"Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_03, Part_AR_COV_Barrel_04"
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BARREL 2,2,4,1,Part_AR_COV_Barrel_01_B,,"Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_03, Part_AR_COV_Barrel_04"
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BARREL 2,2,4,1,Part_AR_COV_Barrel_01_C,,"Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_03, Part_AR_COV_Barrel_04"
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BARREL 2,2,4,1,Part_AR_COV_Barrel_02_A,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_03, Part_AR_COV_Barrel_04"
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BARREL 2,2,4,1,Part_AR_COV_Barrel_02_B,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_03, Part_AR_COV_Barrel_04"
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BARREL 2,2,4,1,Part_AR_COV_Barrel_02_C,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_03, Part_AR_COV_Barrel_04"
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BARREL 2,2,4,1,Part_AR_COV_Barrel_03_A,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_04"
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BARREL 2,2,4,1,Part_AR_COV_Barrel_03_B,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_04"
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BARREL 2,2,4,1,Part_AR_COV_Barrel_03_C,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_04"
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BARREL 2,2,4,1,Part_AR_COV_Barrel_02_D,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_03, Part_AR_COV_Barrel_04"
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BARREL 2,2,4,1,Part_AR_COV_Barrel_04_A,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_03"
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BARREL 2,2,4,1,Part_AR_COV_Barrel_04_B,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_03"
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,BARREL 2,2,4,1,Part_AR_COV_Barrel_04_C,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_03"
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,STARTER,1,1,1,Part_AR_COV_Starter_01,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,STARTER,1,1,1,Part_AR_COV_Starter_02,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,STARTER,1,1,1,Part_AR_COV_Starter_03,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,GRIP,1,1,1,Part_AR_COV_Grip_01,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,GRIP,1,1,1,Part_AR_COV_Grip_02,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,GRIP,1,1,1,Part_AR_COV_Grip_03,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,GRIP,1,1,1,Part_AR_COV_Grip_04,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,FOREGRIP,1,1,1,None,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,FOREGRIP,1,1,1,Part_AR_COV_Foregrip_01,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,FOREGRIP,1,1,1,Part_AR_COV_Foregrip_02,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,FOREGRIP,1,1,1,Part_AR_COV_Foregrip_03,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,FOREGRIP,1,1,1,Part_AR_COV_Foregrip_04,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,RAIL,1,1,0.25,None,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,RAIL,1,1,1,Part_AR_COV_ScopeMount,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,SCOPE,1,1,1,Part_AR_COV_Scope_01,Part_AR_COV_ScopeMount,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,SCOPE,1,1,1,Part_AR_COV_Scope_02,Part_AR_COV_ScopeMount,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,SCOPE,1,1,1,Part_AR_COV_Scope_03,Part_AR_COV_ScopeMount,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,ELEMENTAL,1,1,1.8,None,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,ELEMENTAL,1,1,0.25,Part_AR_COV_Ele_Poison,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,ELEMENTAL,1,1,0.25,Part_AR_COV_Ele_Cryo,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,ELEMENTAL,1,1,0.25,Part_AR_COV_Ele_Fire,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,ELEMENTAL,1,1,0.25,Part_AR_COV_Ele_Shock,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,ELEMENTAL,1,1,0.25,Part_AR_COV_Ele_DarkMagic,,
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,PINCUSHION TYPE,1,1,1,Part_COV_AR_PincushionType_01,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_03"
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,PINCUSHION TYPE,1,1,0.6,Part_COV_AR_PincushionType_02,,"Part_AR_COV_Barrel_01, Part_AR_COV_Barrel_02, Part_AR_COV_Barrel_03"
COV,ARs,04/Very Rare,\Game\Gear\Weapons\AssaultRifles\ChildrenOfTheVault\_Shared\_Design\BalanceState\Balance_AR_COV_04_VeryRare,MATERIAL,1,1,1,Part_AR_COV_Material_04_VeryRare,,
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,BODY,3,3,1,Part_HW_COV_Body,,
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,BODY,3,3,1,Part_HW_COV_Body_Hose,,
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,BODY,3,3,1,Part_HW_COV_Body_OilCan,,
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,BODY ACCESSORY,0,1,1,Part_HW_COV_Body_A,Part_HW_COV_Body,
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,BODY ACCESSORY,0,1,1,Part_HW_COV_Body_B,Part_HW_COV_Body,
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,BODY ACCESSORY,0,1,1,Part_HW_COV_Body_C,Part_HW_COV_Body,
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,BARREL,1,1,1,Part_HW_COV_Barrel_01,,
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,BARREL,1,1,1,Part_HW_COV_Barrel_02,,
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,BARREL,1,1,1,Part_HW_COV_Barrel_03,,
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,BARREL 2,0,1,1,Part_HW_COV_Barrel_01_A,,"Part_HW_COV_Barrel_02, Part_HW_COV_Barrel_02_AI_UseONLY, Part_HW_COV_Barrel_03, Part_HW_COV_Barrel_03_AI_UseONLY"
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,BARREL 2,0,1,1,Part_HW_COV_Barrel_01_B,,"Part_HW_COV_Barrel_02, Part_HW_COV_Barrel_02_AI_UseONLY, Part_HW_COV_Barrel_03, Part_HW_COV_Barrel_03_AI_UseONLY"
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,BARREL 2,0,1,1,Part_HW_COV_Barrel_01_C,,"Part_HW_COV_Barrel_02, Part_HW_COV_Barrel_02_AI_UseONLY, Part_HW_COV_Barrel_03, Part_HW_COV_Barrel_03_AI_UseONLY"
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,BARREL 2,0,1,1,Part_HW_COV_Barrel_02_A,,"Part_HW_COV_Barrel_01, Part_HW_COV_Barrel_01_AI_UseONLY, Part_HW_COV_Barrel_03, Part_HW_COV_Barrel_03_AI_UseONLY"
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,BARREL 2,0,1,1,Part_HW_COV_Barrel_02_B,,"Part_HW_COV_Barrel_01, Part_HW_COV_Barrel_01_AI_UseONLY, Part_HW_COV_Barrel_03, Part_HW_COV_Barrel_03_AI_UseONLY"
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,BARREL 2,0,1,1,Part_HW_COV_Barrel_02_C,,"Part_HW_COV_Barrel_01, Part_HW_COV_Barrel_01_AI_UseONLY, Part_HW_COV_Barrel_03, Part_HW_COV_Barrel_03_AI_UseONLY"
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,BARREL 2,0,1,1,Part_HW_COV_Barrel_03_A,,"Part_HW_COV_Barrel_01, Part_HW_COV_Barrel_01_AI_UseONLY, Part_HW_COV_Barrel_02, Part_HW_COV_Barrel_02_AI_UseONLY"
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,BARREL 2,0,1,1,Part_HW_COV_Barrel_03_B,,"Part_HW_COV_Barrel_01, Part_HW_COV_Barrel_01_AI_UseONLY, Part_HW_COV_Barrel_02, Part_HW_COV_Barrel_02_AI_UseONLY"
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,BARREL 2,0,1,1,Part_HW_COV_Barrel_03_C,,"Part_HW_COV_Barrel_01, Part_HW_COV_Barrel_01_AI_UseONLY, Part_HW_COV_Barrel_02, Part_HW_COV_Barrel_02_AI_UseONLY"
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,GRIP,1,1,1,Part_HW_COV_Grip_01,,
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,GRIP,1,1,1,Part_HW_COV_Grip_02,,
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,GRIP,1,1,1,Part_HW_COV_Grip_03,,
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,STARTER,1,1,1,Part_HW_COV_Starter_01,,
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,STARTER,1,1,1,Part_HW_COV_Starter_02,,
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,STARTER,1,1,1,Part_HW_COV_Starter_03,,
COV,Heavy Weapons,01/Common,\Game\Gear\Weapons\HeavyWeapons\ChildrenOfTheVault\_Shared\_Design\Balance\Balance_HW_COV_01_Common,STOCK,1,1,1,Part_HW_COV_Tail_01,,
