Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
RonRivote,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/RonRivote/Balance/Balance_Amulet_Unique_RonRivote,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_Luck,,
RonRivote,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/RonRivote/Balance/Balance_Amulet_Unique_RonRivote,RARITY,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/Rarity/Part_Amulet_03_Rare,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,BODY,1,1,1,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Part_Amulet_SacSkeep,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Barbarian,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_GunMage,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_KotC,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Necromancer,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Ranger,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Rogue,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Fire,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Acid,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Shock,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Cryo,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Blood,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_AllDamage,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_AllDamage,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunFireRate,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunFireRate,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunHandling,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunHandling,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunMagazineSize,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunMagazineSize,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunReload,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunReload,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_Luck,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_Luck,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_SkillCooldown,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_SkillCooldown,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusChance,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusChance,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusDamage,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusDamage,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_DarkMagic_MaxLeech,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_DarkMagic_MaxLeech,,
SacSkeep,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/SacSkeep/Balance_Amulets_SacSkeep,RARITY,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/Rarity/Part_Amulet_04_VeryRare,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,BODY,1,1,1,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Parts/Part_Amulet_SlipnStun,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Barbarian,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_GunMage,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_KotC,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Necromancer,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Ranger,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Rogue,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Shock,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_AllDamage,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_AllDamage,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunFireRate,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunFireRate,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunHandling,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunHandling,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunMagazineSize,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunMagazineSize,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunReload,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunReload,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_Luck,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_Luck,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_SkillCooldown,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_SkillCooldown,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusChance,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusChance,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusDamage,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusDamage,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_DarkMagic_MaxLeech,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,MINOR STAT,1,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_DarkMagic_MaxLeech,,
SlipnStun,Named Amulet,/Game/PatchDLC/Indigo1/Gear/Amulets/_Shared/_Unique/SlipnStun/Balance/Balance_Amulet_Unique_SlipnStun,RARITY,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/Rarity/Part_Amulet_05_LegenDary,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,BODY,1,1,1,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Parts/Part_Amulet_Theruge,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Barbarian,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_GunMage,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_KotC,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Necromancer,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Ranger,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Rogue,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Acid,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Blood,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Cryo,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Fire,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,ELEMENT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ElementalDmg/Part_Amulet_Ele_Shock,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_AllDamage,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_AllDamage,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunFireRate,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunFireRate,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunHandling,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunHandling,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunMagazineSize,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunMagazineSize,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunReload,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_GunReload,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_Luck,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_Luck,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_SkillCooldown,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_SkillCooldown,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusChance,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusChance,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusDamage,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_StatusDamage,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_DarkMagic_MaxLeech,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,MINOR STAT,2,2,1,/Game/Gear/Amulets/_Shared/_Design/Parts/MinorStat/Part_Amulet_Minor_DarkMagic_MaxLeech,,
Theruge,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/Theruge/Balance/Balance_Amulet_Unique_Theruge,RARITY,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/Rarity/Part_Amulet_05_LegenDary,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,BODY,2,2,1,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Parts/Part_Amulet_UniversalSoldier,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,BODY,2,2,1,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Parts/Part_Amulet_UniversalSoldier_GunDamage,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Barbarian,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_GunMage,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_KotC,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Necromancer,,
UniversalSoldier,Named Amulet,/Game/Gear/Amulets/_Shared/_Unique/UniversalSoldier/Balance/Balance_Amulet_Unique_UniversalSoldier,CLASS STAT,1,1,1,/Game/Gear/Amulets/_Shared/_Design/Parts/ClassStat/Part_Amulet_ClassStat_Ranger,,
